txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00010622,1772189740,USR28289,MCH1273,7275.69,,5411,TXN_SUCCESS
TXN00006393,01-11-2026 11:26:27 PM,USR51591,MCH5088,18756.52,UTR1870308925,7011,TXN_SUCCESS
TXN00014610,1767276289,USR67579,MCH2217,17720.52,UTR4111202193,7011,TXN_SUCCESS
TXN00016477,2026-02-05 02:50:38,USR80293,MCH9498,2064.22,UTR8495814842,5411,TXN_SUCCESS
TXN00011788,17/02/2026 03:01:22,USR99851,MCH1844,14477.62,UTR5665844750,5812,SUCCESS
TXN00015159,15/01/2026 07:31:33,USR35227,MCH8191,Rs. 6446.89,UTR2788073518,,SUCCESS
TXN00011200,22/01/2026 03:41:18,USR62552,MCH5556,23529.1,UTR 3388169874,05411,FAILED
TXN00006847,2026-03-18 02:55:32,USR59844,MCH7444,10412.96,UTR2424969527,5411,TXN_SUCCESS
TXN00016364,01/03/2026 18:40:38,USR63865,MCH7210,9372.58,UTR 1044587277,5411,SUCCESS
TXN00005836,2026-02-10 11:09:03,USR29099,MCH9274,"₹14,889.42",UTR0566968996,4131,TXN_SUCCESS
TXN00016917,2026-01-27 04:47:30,USR54562,MCH6750,11271.08,UTR6119503069,7011,SUCCESS
TXN00016467,2026-02-21 03:52:22,USR63982,MCH1726,12042.53,,05411,COMPLETED
TXN00015100,2026-03-20 11:49:09,USR22631,MCH5143,677.06,UTR6198730322,7011,SUCCESS
TXN00012013,2026-01-16 07:45:10,USR36864,MCH4723,Rs. 22149.23,UTR6352802486,5812,S
TXN00007645,21/03/2026 04:17:14,USR59972,MCH9549,4126.3,UTR0124927868,7011,Success
TXN00017508,07/02/2026 04:07:21,USR73363,MCH9116,17358.85,UTR9323115712,5812,COMPLETED
TXN00014313,03-17-2026 04:23:29 PM,USR11783,MCH7964,16348.2,UTR5902309098,5812,SUCCESS
TXN00013891,2026-03-01 19:26:57,USR16403,MCH3971,"₹19,112.34",UTR2859100977,5411,SUCCESS
TXN00011369,02-20-2026 11:03:10 AM,USR87417,MCH6368,8743.63,UTR4004953036,7011,COMPLETED
TXN00015090,03-14-2026 03:14:25 AM,USR78234,MCH9785,"₹8,575.08",UTR2761523817,,SUCCESS
TXN00012668,2026-02-15 11:36:28,USR11030,MCH8350,"₹18,963.56",UTR5420843834,5812,TXN_FAILED
TXN00002345,2026-03-29 07:07:02,USR12744,MCH6308,"₹23,543.73",UTR7966298164,4131,TXN_SUCCESS
TXN00014747,05/02/2026 17:55:22,USR15244,MCH8736,"₹11,437.92",UTR7254124123,05411,S
TXN00002768,2026-03-30 12:11:55,USR35920,MCH9008,"₹6,054.91",UTR1494025909,5912,COMPLETED
TXN00006612,1771455115,USR67610,MCH4327,19104.75,UTR 3604991378,5812,SUCCESS
TXN00005509,2026-03-27 22:56:44,USR76176,MCH9973,6460.11,UTR3670719481,,SUCCESS
TXN00007595,2026-01-02 00:57:25,USR85025,MCH4045,2947.76,UTR7557450758,5912,TXN_SUCCESS
TXN00014570,28/01/2026 00:04:53,USR94199,MCH9372,"₹10,293.67",UTR5187413889,5912,SUCCESS
TXN00017236,2026-03-03 14:24:22,USR88563,MCH4831,16589.48,UTR7271261390,5411,COMPLETED
TXN00002452,21/02/2026 02:54:27,USR37919,MCH1319,24160.77,UTR6581955126,4131,TXN_SUCCESS
TXN00003514,2026-03-15 06:40:14,USR96489,MCH8003,"₹20,426.18",UTR3046106082,4131,COMPLETED
TXN00009589,03-31-2026 07:01:50 AM,USR65163,MCH2503,8896.99,UTR7307319527,5812,S
TXN00005016,2026-01-24 17:50:46,USR19516,MCH1189,-5301.53,UTR4642161809,05411,Success
TXN00012064,20/01/2026 05:59:37,USR93769,MCH6334,16173.67,UTR0977092795,,Success
TXN00012083,2026-02-21 01:17:26,USR50317,MCH3255,1302.5,UTR5912158364,,SUCCESS
TXN00005424,2026-03-19 21:47:04,USR81233,MCH3721,"INR 10,284",UTR9462731687,5912,S
TXN00009424,1767953712,USR96651,MCH8770,"₹10,047.31",UTR0918154491,7011,S
TXN00001740,01-27-2026 11:02:05 AM,USR50086,MCH9355,10359.1,UTR8032386612,5912,S
TXN00010446,2026-03-11 15:11:39,USR22995,MCH9700,17905.18,UTR5860112436,,Pending
TXN00014722,04/03/2026 05:45:06,USR93927,MCH2358,"₹2,401.20",UTR6140931160,5812,COMPLETED
TXN00001142,2026-02-23 17:41:07,USR77143,MCH8642,Rs. 8701.75,UTR1783474177,5912,TXN_SUCCESS
TXN00003798,2026-03-15 05:43:04,USR90779,MCH9230,"2,590.59",,5812,TXN_SUCCESS
TXN00009225,2026/03/18,USR26780,MCH8672,"₹22,487.33",UTR8275392961,7011,TXN_SUCCESS
TXN00011882,2026-02-06 09:07:33,USR28255,MCH8100,5425.0,UTR4544031539,05411,SUCCESS
TXN00001985,19/03/2026 00:02:52,USR50142,MCH4829,"3,345.66",UTR6376368907,5912,Success
TXN00000757,2026-03-02 02:58:56,USR22730,MCH2097,15505.62,UTR8329207256,7011,Success
TXN00007329,2026-02-16 12:12:00,USR45013,MCH6515,Rs. 4736.58,UTR2160323986,5411,S
TXN00013674,03-05-2026 04:45:24 AM,USR29307,MCH1194,"INR 7,171",UTR5452935503,,SUCCESS
TXN00008841,04/02/2026 04:01:00,USR75277,MCH2975,14341.75,UTR7807065108,5912,S
TXN00014924,2026-03-15 11:43:55,USR63261,MCH9739,13382.32,UTR6663097421,05411,Success
TXN00002985,2026-02-25 23:58:27,USR20637,MCH9044,13665.29,UTR6911602559,4131,Success
TXN00009894,2026-03-19 11:42:13,USR65328,MCH2393,17975.48,UTR8420387424,5912,TXN_SUCCESS
TXN00018956,2026-02-25 09:02:55,USR81041,MCH6304,"₹22,542.71",UTR3714090706,4131,S
TXN00014688,2026-02-15 00:23:08,USR71268,MCH3563,Rs. 19034.17,UTR6846518262,4131,Success
TXN00004626,2026-03-15 22:21:43,USR93556,MCH4294,"17,066.69",UTR9417030392,,Success
TXN00008781,1769608078,USR76724,MCH5119,3585.6,UTR5317037813,4131,S
TXN00017471,2026-01-22 02:43:35,USR72274,MCH1248,19466.64,UTR7386957436,4131,Fail
TXN00006281,02-19-2026 04:04:44 PM,USR93092,MCH6012,Rs. 20673.43,UTR4785139078,4131,FAILED
TXN00014154,2026-02-01 22:15:21,USR42590,MCH1368,"INR 4,246",UTR0358549814,5812,TXN_SUCCESS
TXN00017217,02-12-2026 11:15:53 AM,USR13006,MCH1110,Rs. 3321.15,UTR8238747069,5912,S
TXN00003359,01/02/2026 04:22:29,USR37321,MCH5548,20547.56,UTR4493103897,5912,COMPLETED
TXN00011896,2026-02-16 03:20:49,USR61259,MCH7788,"7,402.38",UTR5762195853,7011,TXN_SUCCESS
TXN00017227,31/03/2026 09:08:25,USR59963,MCH9029,14211.94,UTR1851833471,4131,SUCCESS
TXN00005832,2026-03-22 04:18:28,USR65830,MCH9200,11868.59,UTR0156109856,,SUCCESS
TXN00013853,2026-02-02 20:29:24,USR69468,MCH8542,24625.39,UTR9323733688,5812,COMPLETED
TXN00014047,2026-01-26 08:29:22,USR33506,MCH7079,1955.97,UTR2025880726,05411,Success
TXN00014667,2026-03-21 13:48:55,USR91570,MCH6889,3655.77,,5812,TXN_SUCCESS
TXN00007869,02-10-2026 10:12:51 PM,USR80134,MCH9372,"₹8,952.45",UTR8744202179,05411,SUCCESS
TXN00018174,10/03/2026 02:46:58,USR98124,MCH4158,2067.84,UTR4537596467,,COMPLETED
TXN00018716,1767678564,USR42801,MCH1007,-17834.91,UTR6034289869,,COMPLETED
TXN00012164,03-10-2026 09:24:30 PM,USR13841,MCH9154,5787.09,,5912,Success
TXN00017293,2026-02-17 05:40:02,USR37993,MCH9367,6094.95,UTR2520283232,7011,TXN_SUCCESS
TXN00015271,2026-03-12 11:36:12,USR82154,MCH5826,Rs. 23.85,UTR2934817291,5812,TXN_SUCCESS
TXN00001088,2026/02/15,USR24553,MCH3580,-4184.18,UTR 5380481067,5812,FAILED
TXN00018476,29/03/2026 08:34:58,USR55379,MCH9641,14408.87,UTR9720568558,4131,S
TXN00014283,2026-01-05 05:44:44,USR98986,MCH4996,"INR 17,237",UTR4390546192,,TXN_SUCCESS
TXN00012523,05/03/2026 20:35:30,USR29333,MCH6674,16207.72,UTR8280038639,7011,COMPLETED
TXN00005604,1772767096,USR92638,MCH8643,16391.19,UTR0348769128,7011,SUCCESS
TXN00010329,2026-03-31 03:08:22,USR46884,MCH9037,"₹12,288.81",UTR8564905823,,COMPLETED
TXN00006057,29/01/2026 12:33:59,USR89494,MCH3499,11802.84,UTR5640572518,5411,Success
TXN00000721,1774798881,USR44082,MCH2788,23459.13,UTR3487793999,4131,TXN_SUCCESS
TXN00000935,2026-02-08 06:08:01,USR69802,MCH9314,4300.27,UTR8583493561,4131,S
TXN00012796,2026-01-14 09:01:59,USR64879,MCH5811,"INR 23,811",UTR2237772601,5812,Initiated
TXN00019675,2026-01-09 02:52:57,USR99182,MCH2139,5081.12,UTR5598799321,,S
TXN00001526,18/03/2026 22:24:39,USR99180,MCH4778,Rs. 6426.85,UTR0505265015,,SUCCESS
TXN00012253,1770929335,USR71823,MCH6468,19405.72,UTR 4767202233,05411,TXN_SUCCESS
TXN00002602,02-10-2026 06:15:51 PM,USR33213,MCH4898,"1,367.76",UTR8945920983,4131,Pending
TXN00016135,05/01/2026 10:17:05,USR36884,MCH2083,5150.55,UTR5176391890,,COMPLETED
TXN00015262,2026/01/21,USR89760,MCH3412,20808.25,UTR2920364138,05411,TXN_SUCCESS
TXN00001198,03-15-2026 02:07:58 AM,USR52255,MCH9132,Rs. 24222.26,UTR0441048728,05411,TXN_SUCCESS
TXN00011822,2026-01-07 04:09:21,USR66958,MCH4852,16421.5,UTR4152508983,05411,TXN_SUCCESS
TXN00019480,2026-02-07 23:58:39,USR64195,MCH6544,21667.76,UTR3224937493,05411,PROCESSING
TXN00009418,2026-03-25 06:51:51,USR96506,MCH1971,-6617.46,UTR9673089016,5411,COMPLETED
TXN00015924,12/01/2026 16:41:41,USR47133,MCH5113,10602.21,UTR0844026762,4131,Success
TXN00010476,01-06-2026 03:39:35 AM,USR23166,MCH4666,10891.55,,5912,TXN_SUCCESS
TXN00003832,03-30-2026 06:32:40 PM,USR63547,MCH9612,Rs. 20212.06,UTR7615768280,05411,SUCCESS
TXN00013828,03-27-2026 11:05:24 PM,USR58867,MCH2833,"₹1,862.24",UTR5451696486,,COMPLETED
TXN00014863,2026-02-13 18:06:56,USR81651,MCH1227,"3,089.63",UTR6237552205,5912,TXN_SUCCESS
TXN00014199,2026-02-10 14:58:24,USR64725,MCH2925,"₹18,102.64",UTR1094799764,5411,S
TXN00002604,2026-03-19 01:55:08,USR18514,MCH5173,7946.49,UTR7106438407,5812,S
TXN00011373,1770255988,USR76487,MCH2092,19957.55,UTR9073478312,5411,COMPLETED
TXN00018334,1770530113,USR89666,MCH2295,Rs. 10806.75,UTR7849360135,5912,F
TXN00006758,1769218695,USR20749,MCH6012,14312.16,UTR3475736974,7011,S
TXN00007437,2026/03/17,USR86873,MCH1388,5275.56,UTR9923137212,4131,Success
TXN00009652,02-08-2026 09:58:12 PM,USR58235,MCH3189,4055.77,UTR 3394403220,,COMPLETED
TXN00011466,2026-02-14 03:22:32,USR36828,MCH6285,812.67,UTR8650409929,05411,Success
TXN00017842,2026-02-16 01:53:59,USR66656,MCH7313,249.47,UTR6032911416,,PROCESSING
TXN00011558,15/02/2026 14:45:22,USR76757,MCH8140,20542.95,UTR1533654234,5812,S
TXN00006815,04/01/2026 22:41:04,USR28302,MCH7334,11933.89,,5912,TXN_SUCCESS
TXN00000811,2026-03-24 08:46:01,USR57731,MCH2421,24621.18,UTR8208987502,7011,COMPLETED
TXN00015578,2026-03-14 23:59:27,USR97089,MCH7619,"INR 16,508",UTR4838952228,,SUCCESS
TXN00004454,2026-01-12 08:30:38,USR53583,MCH4422,"INR 20,106",,7011,Success
TXN00005971,2026-02-08 13:25:56,USR36858,MCH4563,19784.85,UTR3528476131,5812,Success
TXN00015300,2026-02-09 05:22:27,USR81673,MCH9578,9809.45,UTR2623611071,05411,TXN_SUCCESS
TXN00002042,2026-03-06 14:21:20,USR54347,MCH4232,"INR 14,035",UTR 3011945511,5411,SUCCESS
TXN00018481,01-07-2026 12:28:54 PM,USR75929,MCH5076,9927.32,UTR 4161051243,4131,TXN_SUCCESS
TXN00014324,2026/01/08,USR68775,MCH6611,14563.44,UTR3708588794,5912,TXN_SUCCESS
TXN00007663,03/02/2026 00:10:40,USR98508,MCH2924,"INR 19,449",UTR2988239689,05411,TXN_SUCCESS
TXN00001546,2026-03-12 03:24:58,USR52194,MCH1012,Rs. 12093.81,UTR3851728271,5411,S
TXN00014422,2026-01-09 20:56:44,USR25830,MCH5328,13463.1,UTR8511990844,5912,Declined
TXN00014756,2026-01-24 12:43:23,USR44389,MCH1932,Rs. 19299.58,UTR7059327773,7011,COMPLETED
TXN00017667,03-07-2026 02:22:32 AM,USR12725,MCH5324,Rs. 12659.19,UTR5580762041,4131,TXN_SUCCESS
TXN00012878,1770597844,USR80564,MCH4564,16660.97,UTR6141667033,,COMPLETED
TXN00006904,2026/03/12,USR69471,MCH2215,16087.81,UTR4536309976,4131,S
TXN00018131,2026-03-27 05:26:04,USR28596,MCH5405,12382.36,UTR6477838513,7011,S
TXN00003902,01-23-2026 11:16:44 AM,USR44060,MCH3490,"9,482.22",UTR2015125575,5812,FAILED
TXN00017571,02/01/2026 00:13:28,USR72683,MCH7557,23180.32,UTR5664613612,5912,Success
TXN00015683,03-14-2026 10:06:47 AM,USR56663,MCH3846,101.13,,,TXN_SUCCESS
TXN00008551,2026-02-19 15:20:56,USR81492,MCH6376,"INR 22,865",UTR2479621609,5812,S
TXN00016721,20/03/2026 09:33:19,USR26517,MCH4913,Rs. 7861.04,UTR1175119267,4131,Success
TXN00015255,2026/01/14,USR88974,MCH6847,"INR 16,034",UTR1601649127,,TXN_SUCCESS
TXN00006224,01-03-2026 03:03:41 AM,USR51958,MCH2028,"INR 9,174",UTR8335931031,05411,S
TXN00008793,2026-03-06 02:46:48,USR10159,MCH2522,"₹3,524.93",UTR1117376146,7011,TXN_SUCCESS
TXN00005040,2026-01-27 08:04:36,USR41025,MCH6883,23065.87,,4131,TXN_SUCCESS
TXN00007381,02-26-2026 01:39:50 PM,USR44818,MCH8231,"₹10,780.27",UTR2329004384,4131,Success
TXN00004103,2026-01-31 17:54:49,USR11449,MCH5600,13708.15,UTR 7194128989,5411,COMPLETED
TXN00017057,01-18-2026 01:40:33 AM,USR33996,MCH5333,11740.17,UTR4731496936,7011,FAILED
TXN00003714,2026-02-11 11:26:58,USR70172,MCH3628,15571.01,UTR4777139323,5912,Success
TXN00015523,01-08-2026 12:38:43 PM,USR33158,MCH3435,9104.83,UTR 9183500208,4131,TXN_SUCCESS
TXN00015136,2026-03-07 22:53:19,USR65087,MCH8746,Rs. 2767.27,UTR3324773432,05411,COMPLETED
TXN00011487,03-07-2026 10:39:39 PM,USR16765,MCH6737,"8,592.33",UTR1367014182,5812,TXN_SUCCESS
TXN00018202,28/02/2026 14:56:03,USR59847,MCH7517,"₹15,568.24",UTR5584581230,05411,TXN_SUCCESS
TXN00007200,2026/03/16,USR97783,MCH3603,23683.2,UTR 5683404151,05411,COMPLETED
TXN00009663,03/02/2026 01:55:17,USR49283,MCH1601,"₹6,571.13",UTR4875046815,5812,COMPLETED
TXN00014712,17/02/2026 17:10:12,USR51050,MCH1678,Rs. 1324.26,UTR9459234389,4131,TXN_SUCCESS
TXN00018129,2026-03-29 08:56:52,USR39789,MCH5880,11689.29,UTR5629096024,05411,S
TXN00010330,2026/03/02,USR73648,MCH6918,"₹21,812.91",UTR2931843457,7011,COMPLETED
TXN00009174,2026-02-27 04:08:55,USR24736,MCH9934,1911.74,UTR 9009025271,5411,TXN_SUCCESS
TXN00013852,2026-01-11 18:34:35,USR19525,MCH4454,Rs. 14589.55,UTR5473927560,5812,Pending
TXN00012287,25/02/2026 10:01:55,USR15284,MCH6962,"₹19,102.68",UTR1140597459,7011,TXN_SUCCESS
TXN00014088,31/01/2026 09:31:02,USR52120,MCH6140,7047.2,UTR4181074893,5912,Success
TXN00014237,21/02/2026 01:20:04,USR61091,MCH5792,"23,477.64",UTR2321803291,7011,TXN_SUCCESS
TXN00013556,2026-01-22 19:14:06,USR40725,MCH4146,9996.97,UTR4274344651,5812,S
TXN00007042,03-26-2026 10:21:16 PM,USR15564,MCH8233,9876.23,UTR3267142466,05411,SUCCESS
TXN00004943,01-06-2026 08:13:33 AM,USR12660,MCH3752,"21,213.31",UTR0062021266,5812,TXN_SUCCESS
TXN00005503,2026-01-08 13:18:09,USR15139,MCH8954,"₹5,829.14",UTR5006268309,7011,Pending
TXN00015798,02-05-2026 09:20:11 AM,USR81931,MCH8885,22009.9,,5411,TXN_FAILED
TXN00015934,2026-01-20 09:12:11,USR89876,MCH5553,648.43,UTR3049110102,5411,Success
TXN00011089,2026-03-04 04:36:06,USR38526,MCH3272,Rs. 11265.25,UTR3666657625,,TXN_SUCCESS
TXN00006856,2026-02-19 01:03:44,USR97181,MCH6431,8181.9,UTR 4986083452,,Success
TXN00000881,2026/01/21,USR42124,MCH1005,5784.56,UTR5074550337,5812,Success
TXN00015765,2026-02-04 08:37:47,USR77349,MCH8608,3414.33,UTR3592400839,4131,S
TXN00013037,2026-02-24 06:29:27,USR83163,MCH6119,13438.0,UTR6882015221,5912,COMPLETED
TXN00012543,01-02-2026 08:19:59 AM,USR18860,MCH8810,"23,646.65",UTR0898803492,5411,TXN_SUCCESS
TXN00008576,31/03/2026 02:49:10,USR81761,MCH6022,"INR 1,756",UTR2233167676,5411,Success
TXN00005618,2026-01-01 08:53:27,USR12355,MCH1572,6087.07,UTR8811152209,5411,TXN_SUCCESS
TXN00008404,25/02/2026 10:33:17,USR16569,MCH9379,13464.22,UTR2026188009,05411,SUCCESS
TXN00006091,2026-02-15 16:25:46,USR63095,MCH7816,"₹10,479.14",UTR7540281921,,Success
TXN00010508,03-31-2026 07:04:59 PM,USR59397,MCH9727,Rs. 12826.94,UTR0010651155,4131,TXN_SUCCESS
TXN00012780,16/01/2026 05:54:44,USR36923,MCH8876,12039.08,UTR4210500220,5411,Pending
TXN00013513,2026-03-25 01:24:37,USR31346,MCH9562,18691.89,UTR3224682103,5411,SUCCESS
TXN00006857,2026-01-16 11:21:36,USR49513,MCH3915,"INR 15,703",UTR5793971721,5912,COMPLETED
TXN00003221,02-12-2026 07:41:39 PM,USR74032,MCH1760,12878.18,UTR1102273041,5411,Success
TXN00011963,17/03/2026 16:15:56,USR28785,MCH9344,7750.87,UTR1970633640,,COMPLETED
TXN00007629,2026-02-20 06:25:40,USR13825,MCH5834,Rs. 22530.43,UTR1196424406,4131,Success
TXN00011973,2026-03-27 03:00:06,USR65996,MCH8680,9685.01,,,SUCCESS
TXN00000457,03-07-2026 12:34:28 AM,USR15326,MCH8284,₹293.73,UTR 1441242146,5812,TXN_SUCCESS
TXN00013408,2026-01-01 22:19:11,USR15375,MCH4420,22071.47,UTR5741846930,5912,Initiated
TXN00003086,2026-03-05 12:32:10,USR36816,MCH6007,17006.0,UTR8906397765,4131,S
TXN00014595,2026/03/06,USR34385,MCH1852,12123.69,,5411,TXN_SUCCESS
TXN00000571,1774766803,USR69178,MCH3852,12854.6,UTR1284142875,4131,SUCCESS
TXN00014258,18/03/2026 22:18:06,USR62858,MCH5571,23745.49,UTR5400618831,5411,Success
TXN00018456,2026-01-07 23:41:27,USR43331,MCH6257,4636.67,UTR1368584593,05411,COMPLETED
TXN00016105,2026-02-28 22:55:16,USR82599,MCH9812,Rs. 19465.6,,05411,COMPLETED
TXN00017526,2026-03-28 23:26:02,USR55857,MCH2907,13875.51,UTR7573032570,7011,Success
TXN00003730,2026-02-06 13:12:56,USR74887,MCH2516,14884.37,UTR2878444248,7011,TXN_SUCCESS
TXN00012135,15/02/2026 12:34:24,USR75888,MCH5800,Rs. 2860.12,UTR7187638915,5812,SUCCESS
TXN00003560,06/01/2026 14:32:11,USR60837,MCH8697,Rs. 11495.01,UTR0745789030,5912,S
TXN00015040,2026-02-22 11:50:51,USR57523,MCH8698,"₹10,377.05",UTR7857996737,5812,COMPLETED
TXN00001480,2026-03-18 11:30:52,USR65904,MCH6312,"₹10,895.23",UTR0579526970,5411,S
TXN00002192,2026-01-07 23:56:53,USR25109,MCH8531,"₹22,680.80",UTR2993367990,5812,SUCCESS
TXN00003341,2026/02/15,USR37143,MCH8010,"22,229.31",UTR8876418627,7011,COMPLETED
TXN00001260,01-21-2026 11:43:27 AM,USR22170,MCH4860,14553.47,UTR1996423376,7011,Pending
TXN00015481,2026-01-26 07:24:55,USR23691,MCH4582,"₹15,154.78",UTR1679263025,,COMPLETED
TXN00019288,2026-02-25 10:54:40,USR23958,MCH1164,5937.49,UTR4260661049,5812,Success
TXN00013264,01/02/2026 11:28:55,USR77056,MCH8825,17924.94,UTR9479483003,7011,Success
TXN00005311,2026/01/20,USR29565,MCH3006,"₹8,402.05",UTR 0474761647,5812,Success
TXN00001151,2026-02-14 01:18:11,USR74488,MCH5518,Rs. 17711.99,UTR5383870295,05411,S
TXN00010123,2026-03-19 23:35:30,USR88541,MCH6545,22267.76,UTR3174354277,7011,S
TXN00010269,2026-02-17 05:38:07,USR79578,MCH7241,"INR 7,761",UTR 8949437807,05411,FAILED
TXN00011230,02-16-2026 01:21:30 PM,USR34371,MCH1077,11009.2,UTR8921023132,5912,S
TXN00003780,27/02/2026 01:10:09,USR38893,MCH5625,"₹22,460.68",UTR6125238582,05411,Success
TXN00004589,2026-02-04 01:27:33,USR97555,MCH5876,Rs. 16796.0,UTR5433549580,,COMPLETED
TXN00008519,23/02/2026 10:08:56,USR98806,MCH6298,-11438.34,UTR2741359496,5912,SUCCESS
TXN00016007,2026/01/24,USR66924,MCH6530,Rs. 11821.89,UTR6545166671,,SUCCESS
TXN00016707,04/01/2026 15:10:03,USR98514,MCH8260,23019.91,UTR1641243988,05411,COMPLETED
TXN00001837,02-17-2026 12:15:40 PM,USR66533,MCH6347,"INR 3,211",UTR9930169721,5912,S
TXN00002353,04/01/2026 19:12:27,USR39751,MCH6647,15318.21,UTR8461686261,7011,FAILED
TXN00004164,2026-02-17 00:20:26,USR35383,MCH6418,"INR 9,506",UTR5490566954,4131,TXN_SUCCESS
TXN00003940,2026-01-18 09:43:19,USR18752,MCH9079,10459.44,UTR5330080160,7011,COMPLETED
TXN00014874,2026-01-19 15:07:26,USR94205,MCH3933,"₹18,462.41",UTR6585609945,5912,TXN_FAILED
TXN00015570,02-23-2026 01:11:11 PM,USR47722,MCH7501,Rs. 11334.8,UTR0245817808,4131,F
TXN00019580,18/03/2026 02:58:38,USR14180,MCH5346,"₹5,654.30",UTR6758115360,5411,SUCCESS
TXN00009756,1774336092,USR58567,MCH9198,"INR 6,745",,4131,TXN_SUCCESS
TXN00015155,01-22-2026 06:05:01 AM,USR77679,MCH7762,12603.19,,5812,S
TXN00007782,2026-02-19 15:01:39,USR35368,MCH4279,780.31,UTR2766555406,5912,SUCCESS
TXN00015443,2026-02-26 00:40:26,USR77158,MCH9372,"INR 12,862",,05411,Success
TXN00001481,19/02/2026 07:06:52,USR94186,MCH9754,20447.68,UTR4319880124,5912,SUCCESS
TXN00008787,2026-01-06 03:41:51,USR22579,MCH5375,"₹12,400.53",UTR1471692847,5411,S
TXN00005206,2026-01-09 20:32:29,USR28312,MCH6924,9436.27,UTR1993941243,5812,S
TXN00005561,2026/01/29,USR78938,MCH7249,Rs. 8530.64,UTR 7070209036,5411,COMPLETED
TXN00018070,2026-03-08 08:15:13,USR49284,MCH3950,Rs. 22531.21,UTR8246226243,7011,SUCCESS
TXN00010316,2026-03-13 22:46:30,USR35337,MCH6347,"₹13,307.46",UTR0483325658,,COMPLETED
TXN00014749,06/01/2026 14:27:41,USR63062,MCH1134,Rs. 2648.51,UTR7662663328,5912,Fail
TXN00011241,2026-03-16 03:17:33,USR15582,MCH8915,Rs. 5781.85,UTR3626771126,4131,Success
TXN00014080,1773580988,USR64523,MCH8377,Rs. 14078.91,UTR4776587365,4131,S
TXN00005541,06/02/2026 18:27:51,USR44588,MCH3560,"₹2,676.73",UTR1517169289,7011,SUCCESS
TXN00015190,02-02-2026 08:16:59 AM,USR65103,MCH2922,13799.04,UTR8497093557,5912,TXN_SUCCESS
TXN00013096,2026-03-18 19:38:17,USR34032,MCH8713,"₹24,941.28",UTR6556981293,5411,FAILED
TXN00007482,2026-03-10 20:26:11,USR84346,MCH5788,3464.76,UTR0232708454,5411,Success
TXN00015732,2026-03-25 06:49:59,USR99998,MCH2165,"₹19,609.52",UTR 6565605987,4131,S
TXN00008127,2026-03-30 08:20:50,USR87948,MCH8109,3182.13,UTR0948593407,5812,TXN_SUCCESS
TXN00008133,2026-01-28 15:20:42,USR66572,MCH1193,"₹24,272.91",UTR4176093726,4131,S
TXN00000020,2026-01-10 02:19:32,USR89632,MCH9235,7287.82,UTR6417165863,4131,TXN_SUCCESS
TXN00000744,2026-02-19 15:07:18,USR44406,MCH4077,"₹12,572.98",UTR4857605618,7011,Pending
TXN00003356,2026-01-20 08:45:57,USR54979,MCH5831,"INR 1,934",UTR8134510356,,Fail
TXN00016907,2026-02-11 18:13:41,USR98824,MCH2134,"9,081.41",UTR6831717633,5411,Success
TXN00008662,05/01/2026 18:54:11,USR29853,MCH4106,10308.22,UTR9196976578,5411,Success
TXN00015252,03-05-2026 01:24:27 PM,USR18493,MCH7771,"₹12,930.20",,5812,TXN_SUCCESS
TXN00017107,2026-02-10 20:09:51,USR26564,MCH2232,18165.89,UTR5917417778,,Success
TXN00018861,20/03/2026 16:02:29,USR19310,MCH3111,"INR 6,876",UTR3904928265,5912,COMPLETED
TXN00019462,01-23-2026 07:15:48 PM,USR67638,MCH6331,19325.61,UTR6201912480,4131,Success
TXN00008871,01/03/2026 11:06:29,USR22576,MCH6137,22928.29,UTR4273048949,,F
TXN00014883,01-11-2026 02:26:37 PM,USR61303,MCH8010,Rs. 14484.74,UTR8491452474,5912,TXN_SUCCESS
TXN00017932,2026-02-11 19:39:05,USR34069,MCH5959,12933.73,UTR6482975714,5912,F
TXN00018783,22/02/2026 13:54:03,USR21469,MCH8463,"₹2,502.09",UTR3831899965,05411,Success
TXN00001899,01-15-2026 01:08:50 AM,USR69259,MCH4611,8891.06,UTR7491980070,5812,Success
TXN00001277,04/01/2026 04:03:22,USR76441,MCH6929,Rs. 6058.7,UTR4206056571,5812,SUCCESS
TXN00018860,2026-03-05 09:40:21,USR76468,MCH3406,"₹10,728.80",UTR0670310776,4131,Success
TXN00007785,22/01/2026 13:30:49,USR47416,MCH6176,"₹23,619.30",UTR5467899553,,Success
TXN00011086,2026-01-15 22:54:06,USR23737,MCH1779,9806.82,UTR3755734434,05411,Success
TXN00010172,02-22-2026 11:45:51 AM,USR20558,MCH7470,"3,506.58",UTR 4228213766,5411,F
TXN00017699,02-13-2026 10:14:33 PM,USR59989,MCH3002,16047.24,UTR1875876390,5812,SUCCESS
TXN00006704,03-10-2026 10:42:28 PM,USR38080,MCH6248,7576.16,UTR4776300738,5411,S
TXN00006416,2026-03-25 17:56:50,USR89307,MCH9203,10625.61,UTR 0485796113,,Success
TXN00000968,22/02/2026 08:56:14,USR71670,MCH4010,7435.07,,,SUCCESS
TXN00015415,2026/01/16,USR36011,MCH8365,"₹17,302.89",UTR0675843883,5411,S
TXN00015610,03-12-2026 10:20:57 AM,USR61662,MCH9033,Rs. 13820.34,UTR6160757843,5812,S
TXN00005807,16/02/2026 03:20:19,USR13924,MCH1990,"INR 8,562",UTR9821002244,05411,Initiated
